"COUNTRY","PRODUCTION_INDEX","TYPE_OF_TRANSFORMATION","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"United Kingdom","Industrial Production","Index","Monthly","2011-M07","90.3131294634683","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M08","90.53286943783195","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M09","97.34480864310569","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M10","95.47701886101448","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M11","100.2014283098334","Units"
"United Kingdom","Industrial Production","Index","Monthly","2011-M12","94.59805896355974","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M01","93.71909906610511","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M02","94.81779893792351","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M03","103.9370078740158","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M04","92.29078923274122","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M05","97.45467863028751","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M06","95.03753891228717","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M07","94.81779893792351","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M08","92.07104925837756","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M09","91.96117927119574","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M10","98.77311847646947","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M11","100.2014283098334","Units"
"United Kingdom","Industrial Production","Index","Monthly","2012-M12","94.0487090276506","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M01","95.36714887383265","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M02","93.27961911737779","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M03","102.9481779893792","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M04","97.0151986815602","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M05","97.784288591833","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M06","96.24610877128729","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M07","97.784288591833","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M08","90.20325947628636","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M09","98.99285845083323","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M10","103.167917963743","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M11","101.4099981688336","Units"
"United Kingdom","Industrial Production","Index","Monthly","2013-M12","97.784288591833","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M01","98.44350851492398","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M02","96.35597875846922","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M03","106.024537630471","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M04","97.45467863028751","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M05","97.34480864310569","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M06","99.21259842519689","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M07","99.65207837392421","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M08","89.32429957883173","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M09","102.39882805347","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M10","104.5962277971065","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M11","101.4099981688336","Units"
"United Kingdom","Industrial Production","Index","Monthly","2014-M12","103.6073979124703","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M01","99.54220838674238","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M02","100.6409082585607","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M03","114.154916681926","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M04","102.9481779893792","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M05","100.6409082585607","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M06","107.0133675151076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M07","103.8271378868339","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M08","94.92766892510534","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M09","107.3429774766528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M10","108.2219373741076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M11","107.672587438198","Units"
"United Kingdom","Industrial Production","Index","Monthly","2015-M12","105.1455777330162","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M01","100.0915583226515","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M02","104.1567478483794","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M03","113.9351767075625","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M04","104.7060977842882","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M05","102.9481779893792","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M06","106.6837575535614","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M07","99.10272843801506","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M08","98.99285845083323","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M09","106.6837575535614","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M10","101.9593481047427","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M11","108.881157297198","Units"
"United Kingdom","Industrial Production","Index","Monthly","2016-M12","103.6073979124703","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M01","101.9593481047427","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M02","100.6409082585607","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M03","114.8141366050174","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M04","96.57571873283288","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M05","103.9370078740158","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M06","106.2442776048345","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M07","99.76194836110603","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M08","99.87181834828786","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M09","107.5627174510162","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M10","109.4305072331076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M11","112.946346822926","Units"
"United Kingdom","Industrial Production","Index","Monthly","2017-M12","103.167917963743","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M01","108.3318073612893","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M02","106.1344076176528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M03","116.0227064640174","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M04","105.8047976561065","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M05","107.8923274125614","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M06","109.7601171946528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M07","105.9146676432893","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M08","103.8271378868339","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M09","106.2442776048345","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M10","112.7266068485625","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M11","111.737776963926","Units"
"United Kingdom","Industrial Production","Index","Monthly","2018-M12","101.6297381431972","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M01","107.3429774766528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M02","104.4863578099248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M03","115.9128364768357","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M04","104.3764878227431","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M05","108.4416773484711","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M06","105.8047976561065","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M07","109.8699871818345","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M08","102.0692180919246","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M09","111.2982970151991","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M10","118.6595861563819","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M11","116.9016663614722","Units"
"United Kingdom","Industrial Production","Index","Monthly","2019-M12","113.1660867972894","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M01","117.011536348654","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M02","116.2424464383809","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M03","120.4175059512906","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M04","89.87364951474087","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M05","94.0487090276506","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M06","111.1884270280173","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M07","114.3746566562905","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M08","106.3541475920162","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M09","120.1977659769271","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M10","120.9668558872002","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M11","121.6260758102916","Units"
"United Kingdom","Industrial Production","Index","Monthly","2020-M12","116.9016663614722","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M01","107.5627174510162","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M02","108.1120673869259","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M03","123.2741256180186","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M04","106.9034975279248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M05","104.2666178355612","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M06","109.1008972715625","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M07","104.4863578099248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M08","99.98168833546969","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M09","108.2219373741076","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M10","105.5850576817431","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M11","112.1772569126529","Units"
"United Kingdom","Industrial Production","Index","Monthly","2021-M12","106.9034975279248","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M01","100.5310382713789","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M02","102.1790880791064","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M03","117.8904962461088","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M04","100.2014283098334","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M05","103.8271378868339","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M06","107.3429774766528","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M07","100.2014283098334","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M08","98.99285845083323","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M09","105.5850576817431","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M10","104.2666178355612","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M11","109.1008972715625","Units"
"United Kingdom","Industrial Production","Index","Monthly","2022-M12","101.7396081303791","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M01","100.2014283098334","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M02","99.65207837392421","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M03","116.5720563999271","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M04","96.6855887200146","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M05","104.2666178355612","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M06","109.2107672587442","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M07","101.1902581944699","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M08","100.3112982970152","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M09","104.1567478483794","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M10","105.8047976561065","Units"
"United Kingdom","Industrial Production","Index","Monthly","2023-M11","108.4416773484711","Units"
